Order_ID,Date,Region,City,Retailer_Type,Product,Category,Units_Sold,Price_per_Unit,Discount_%,Revenue,Cost_per_Unit,Profit,Promotion,Sales_Channel,Demand_Level,Profit_Margin_%,Season,Retailer_Tier,Promotion_Effectiveness,Stock_Risk_Level,Region_Market_Share_%,Repeat_Retailer,Price_Sensitivity,Growth_vs_Last_Month
7471,2023-09-06,West,Ahmedabad,Supermarket,Coke,Carbonated,34,40,15,1156.0,27.31,227.54,No,Direct,Low,19.68,Monsoon,Gold,Not Effective,Low,24.95,Repeat,Discount Lover,Decrease
7472,2023-01-17,West,Surat,Supermarket,Limca,Carbonated,253,20,5,4807.0,12.27,1703.41,Yes,Direct,High,35.44,Winter,Gold,Not Effective,Medium,24.95,Repeat,Regular Buyer,No Data
7473,2024-05-11,West,Ahmedabad,Online,Sprite,Carbonated,469,30,5,13366.5,15.99,5866.98,No,Distributor,Bulk,43.89,Summer,Bronze,Not Effective,High,24.95,Repeat,Regular Buyer,Increase
7474,2024-08-03,West,Surat,Supermarket,Fanta,Carbonated,412,50,10,18540.0,33.52,4729.77,Yes,Direct,Bulk,25.51,Monsoon,Gold,Effective,High,24.95,Repeat,Discount Lover,Increase
7475,2023-02-20,West,Ahmedabad,Online,Maaza,Juice,232,30,10,6264.0,19.47,1746.57,No,Distributor,High,27.88,Winter,Bronze,Not Effective,Medium,24.95,Repeat,Discount Lover,Increase
7476,2024-11-02,South,Chennai,Online,Coke,Carbonated,324,40,15,11016.0,24.84,2968.45,No,Distributor,Bulk,26.95,Winter,Bronze,Not Effective,High,24.77,Repeat,Discount Lover,Decrease
7477,2024-03-24,East,Kolkata,Supermarket,Coke,Carbonated,147,40,0,5880.0,21.1,2778.82,Yes,Distributor,Medium,47.26,Summer,Gold,Not Effective,Low,25.3,Repeat,Premium Buyer,Increase
7478,2024-01-18,North,Chandigarh,Supermarket,Coke,Carbonated,199,35,15,5920.25,25.9,766.48,No,Distributor,High,12.95,Winter,Gold,Not Effective,Medium,24.98,Repeat,Discount Lover,Increase
7479,2024-09-26,East,Bhubaneswar,Kirana,Fanta,Carbonated,419,25,10,9427.5,14.76,3243.45,No,Distributor,Bulk,34.4,Monsoon,Silver,Not Effective,High,25.3,Repeat,Discount Lover,Increase
7480,2023-11-10,East,Guwahati,Online,Fanta,Carbonated,243,40,0,9720.0,29.52,2547.49,No,Distributor,High,26.21,Winter,Bronze,Not Effective,Medium,25.3,Repeat,Premium Buyer,Increase
7481,2024-11-28,East,Guwahati,Online,Fanta,Carbonated,468,45,0,21060.0,24.3,9687.46,No,Distributor,Bulk,46.0,Winter,Bronze,Not Effective,High,25.3,Repeat,Premium Buyer,Decrease
7482,2023-06-12,East,Patna,Kirana,Sprite,Carbonated,68,25,0,1700.0,19.92,345.39,No,Distributor,Medium,20.32,Summer,Silver,Not Effective,Low,25.3,Repeat,Premium Buyer,Decrease
7483,2023-04-19,East,Kolkata,Supermarket,Coke,Carbonated,164,30,5,4674.0,16.59,1952.93,No,Distributor,High,41.78,Summer,Gold,Not Effective,Medium,25.3,Repeat,Regular Buyer,Increase
7484,2023-02-04,West,Pune,Online,Minute Maid,Juice,145,50,0,7250.0,28.18,3163.5,No,Direct,Medium,43.63,Winter,Bronze,Not Effective,Low,24.95,Repeat,Premium Buyer,Increase
7485,2023-01-16,South,Chennai,Kirana,Sprite,Carbonated,459,35,0,16065.0,20.69,6568.35,No,Distributor,Bulk,40.89,Winter,Silver,Not Effective,High,24.77,Repeat,Premium Buyer,No Data
7486,2023-12-05,North,Chandigarh,Supermarket,Minute Maid,Juice,66,45,10,2673.0,31.33,605.14,No,Distributor,Medium,22.64,Winter,Gold,Not Effective,Low,24.98,Repeat,Discount Lover,Increase
7487,2023-07-19,North,Chandigarh,Kirana,Maaza,Juice,463,35,0,16205.0,21.24,6373.13,No,Distributor,Bulk,39.33,Monsoon,Silver,Not Effective,High,24.98,Repeat,Premium Buyer,Increase
7488,2023-04-01,North,Lucknow,Online,Sprite,Carbonated,46,30,15,1173.0,23.71,82.29,No,Distributor,Low,7.02,Summer,Bronze,Not Effective,Low,24.98,Repeat,Discount Lover,Decrease
7489,2024-06-28,South,Kochi,Online,Fanta,Carbonated,77,35,5,2560.25,25.77,575.66,No,Direct,Medium,22.48,Summer,Bronze,Not Effective,Low,24.77,Repeat,Regular Buyer,Decrease
7490,2023-02-05,North,Delhi,Kirana,Sprite,Carbonated,414,45,5,17698.5,33.45,3850.66,No,Distributor,Bulk,21.76,Winter,Silver,Not Effective,High,24.98,Repeat,Regular Buyer,Decrease
7491,2023-10-17,East,Bhubaneswar,Kirana,Minute Maid,Juice,13,45,10,526.5,29.16,147.46,Yes,Distributor,Low,28.01,Monsoon,Silver,Not Effective,Low,25.3,Repeat,Discount Lover,Decrease
7492,2024-06-16,West,Surat,Online,Maaza,Juice,125,25,5,2968.75,16.84,864.02,No,Distributor,Medium,29.1,Summer,Bronze,Not Effective,Low,24.95,Repeat,Regular Buyer,Increase
7493,2023-03-11,South,Bengaluru,Supermarket,Maaza,Juice,424,40,0,16960.0,28.37,4930.23,No,Distributor,Bulk,29.07,Summer,Gold,Not Effective,High,24.77,Repeat,Premium Buyer,Decrease
7494,2023-04-29,East,Guwahati,Online,Minute Maid,Juice,243,40,10,8748.0,26.23,2375.32,No,Direct,High,27.15,Summer,Bronze,Not Effective,Medium,25.3,Repeat,Discount Lover,Increase
7495,2023-06-08,East,Guwahati,Kirana,Coke,Carbonated,51,45,15,1950.75,32.44,296.38,No,Direct,Medium,15.19,Summer,Silver,Not Effective,Low,25.3,Repeat,Discount Lover,Increase
7496,2024-01-22,West,Mumbai,Kirana,Fanta,Carbonated,194,35,10,6111.0,26.83,905.76,Yes,Direct,High,14.82,Winter,Silver,Not Effective,Medium,24.95,Repeat,Discount Lover,Increase
7497,2023-03-18,South,Chennai,Supermarket,Maaza,Juice,120,25,0,3000.0,12.61,1487.28,No,Distributor,Medium,49.58,Summer,Gold,Not Effective,Low,24.77,Repeat,Premium Buyer,Decrease
7498,2023-10-07,West,Ahmedabad,Supermarket,Maaza,Juice,351,30,10,9477.0,16.7,3614.29,No,Direct,Bulk,38.14,Monsoon,Gold,Not Effective,High,24.95,Repeat,Discount Lover,Increase
7499,2023-04-21,West,Mumbai,Supermarket,Limca,Carbonated,367,45,10,14863.5,35.03,2007.53,No,Distributor,Bulk,13.51,Summer,Gold,Not Effective,High,24.95,Repeat,Discount Lover,Increase
7500,2024-03-17,North,Delhi,Online,Fanta,Carbonated,482,45,10,19521.0,26.7,6651.75,Yes,Direct,Bulk,34.07,Summer,Bronze,Effective,High,24.98,Repeat,Discount Lover,Decrease
7501,2023-11-25,West,Surat,Supermarket,Fanta,Carbonated,153,50,5,7267.5,27.67,3034.44,Yes,Distributor,High,41.75,Winter,Gold,Not Effective,Medium,24.95,Repeat,Regular Buyer,Decrease
7502,2023-04-12,South,Kochi,Supermarket,Fanta,Carbonated,88,50,10,3960.0,33.59,1003.73,No,Direct,Medium,25.35,Summer,Gold,Not Effective,Low,24.77,Repeat,Discount Lover,Increase
7503,2023-02-03,South,Hyderabad,Supermarket,Limca,Carbonated,472,45,0,21240.0,24.14,9847.47,No,Distributor,Bulk,46.36,Winter,Gold,Not Effective,High,24.77,Repeat,Premium Buyer,Decrease
7504,2024-03-26,South,Hyderabad,Supermarket,Sprite,Carbonated,378,35,0,13230.0,20.17,5605.01,No,Direct,Bulk,42.37,Summer,Gold,Not Effective,High,24.77,Repeat,Premium Buyer,Decrease
7505,2024-04-30,North,Delhi,Kirana,Maaza,Juice,364,30,5,10374.0,16.08,4520.54,Yes,Distributor,Bulk,43.58,Summer,Silver,Effective,High,24.98,Repeat,Regular Buyer,Increase
7506,2024-09-30,North,Chandigarh,Supermarket,Sprite,Carbonated,257,30,15,6553.5,17.62,2024.62,Yes,Direct,High,30.89,Monsoon,Gold,Effective,Medium,24.98,Repeat,Discount Lover,Increase
7507,2024-07-01,North,Delhi,Kirana,Fanta,Carbonated,199,30,5,5671.5,16.31,2426.52,No,Direct,High,42.78,Monsoon,Silver,Not Effective,Medium,24.98,Repeat,Regular Buyer,Decrease
7508,2023-04-29,North,Lucknow,Kirana,Sprite,Carbonated,255,45,10,10327.5,28.97,2940.78,Yes,Distributor,High,28.48,Summer,Silver,Not Effective,Medium,24.98,Repeat,Discount Lover,Decrease
7509,2023-11-21,West,Surat,Online,Maaza,Juice,73,40,5,2774.0,25.85,886.99,No,Direct,Medium,31.98,Winter,Bronze,Not Effective,Low,24.95,Repeat,Regular Buyer,Decrease
7510,2024-12-19,East,Bhubaneswar,Online,Limca,Carbonated,374,30,5,10659.0,15.45,4880.72,No,Distributor,Bulk,45.79,Winter,Bronze,Not Effective,High,25.3,Repeat,Regular Buyer,Increase
7511,2023-05-05,South,Bengaluru,Supermarket,Limca,Carbonated,31,25,0,775.0,13.3,362.83,Yes,Direct,Low,46.82,Summer,Gold,Not Effective,Low,24.77,Repeat,Premium Buyer,Increase
7512,2023-10-24,North,Jaipur,Supermarket,Coke,Carbonated,374,35,15,11126.5,20.64,3406.34,Yes,Direct,Bulk,30.61,Monsoon,Gold,Effective,High,24.98,Repeat,Discount Lover,Decrease
7513,2024-12-04,South,Bengaluru,Supermarket,Minute Maid,Juice,247,45,0,11115.0,29.24,3891.66,Yes,Direct,High,35.01,Winter,Gold,Not Effective,Medium,24.77,Repeat,Premium Buyer,Decrease
7514,2024-11-26,North,Delhi,Supermarket,Limca,Carbonated,126,20,15,2142.0,11.89,643.46,Yes,Distributor,Medium,30.04,Winter,Gold,Not Effective,Low,24.98,Repeat,Discount Lover,Increase
7515,2024-08-18,East,Guwahati,Kirana,Coke,Carbonated,212,45,15,8109.0,34.23,852.79,No,Distributor,High,10.52,Monsoon,Silver,Not Effective,Medium,25.3,Repeat,Discount Lover,Decrease
7516,2024-02-19,East,Guwahati,Online,Coke,Carbonated,146,40,10,5256.0,31.76,619.72,No,Direct,Medium,11.79,Winter,Bronze,Not Effective,Low,25.3,Repeat,Discount Lover,Decrease
7517,2023-05-20,West,Ahmedabad,Online,Minute Maid,Juice,156,30,0,4680.0,21.6,1310.56,No,Direct,High,28.0,Summer,Bronze,Not Effective,Medium,24.95,Repeat,Premium Buyer,Decrease
7518,2024-05-29,West,Ahmedabad,Kirana,Sprite,Carbonated,226,40,10,8136.0,22.07,3149.16,No,Distributor,High,38.71,Summer,Silver,Not Effective,Medium,24.95,Repeat,Discount Lover,Increase
7519,2024-03-31,East,Guwahati,Kirana,Limca,Carbonated,491,25,0,12275.0,13.79,5504.29,No,Distributor,Bulk,44.84,Summer,Silver,Not Effective,High,25.3,Repeat,Premium Buyer,Decrease
7520,2023-04-01,East,Bhubaneswar,Online,Sprite,Carbonated,50,25,15,1062.5,19.64,80.32,No,Direct,Medium,7.56,Summer,Bronze,Not Effective,Low,25.3,Repeat,Discount Lover,Decrease
7521,2023-08-08,West,Mumbai,Kirana,Limca,Carbonated,162,30,10,4374.0,21.19,940.63,No,Direct,High,21.51,Monsoon,Silver,Not Effective,Medium,24.95,Repeat,Discount Lover,Increase
7522,2024-01-12,North,Delhi,Kirana,Fanta,Carbonated,344,35,5,11438.0,24.84,2894.06,No,Distributor,Bulk,25.3,Winter,Silver,Not Effective,High,24.98,Repeat,Regular Buyer,Increase
7523,2024-01-04,West,Pune,Supermarket,Sprite,Carbonated,325,25,15,6906.25,12.62,2803.66,Yes,Direct,Bulk,40.6,Winter,Gold,Effective,High,24.95,Repeat,Discount Lover,Increase
7524,2023-07-06,North,Chandigarh,Kirana,Limca,Carbonated,253,50,5,12017.5,39.17,2107.78,No,Distributor,High,17.54,Monsoon,Silver,Not Effective,Medium,24.98,Repeat,Regular Buyer,Decrease
7525,2024-10-04,South,Bengaluru,Kirana,Coke,Carbonated,141,20,10,2538.0,14.36,512.71,No,Direct,Medium,20.2,Monsoon,Silver,Not Effective,Low,24.77,Repeat,Discount Lover,Increase
7526,2023-12-22,South,Kochi,Supermarket,Coke,Carbonated,333,50,10,14985.0,37.03,2655.06,No,Direct,Bulk,17.72,Winter,Gold,Not Effective,High,24.77,Repeat,Discount Lover,Increase
7527,2024-04-10,South,Kochi,Supermarket,Fanta,Carbonated,332,25,5,7885.0,13.88,3276.67,No,Distributor,Bulk,41.56,Summer,Gold,Not Effective,High,24.77,Repeat,Regular Buyer,Increase
7528,2024-10-22,East,Kolkata,Supermarket,Coke,Carbonated,356,40,5,13528.0,27.32,3803.2,No,Direct,Bulk,28.11,Monsoon,Gold,Not Effective,High,25.3,Repeat,Regular Buyer,Decrease
7529,2023-07-18,West,Mumbai,Online,Sprite,Carbonated,128,45,10,5184.0,26.81,1752.71,Yes,Direct,Medium,33.81,Monsoon,Bronze,Not Effective,Low,24.95,Repeat,Discount Lover,Decrease
7530,2024-07-25,West,Surat,Online,Sprite,Carbonated,119,45,10,4819.5,28.58,1418.45,No,Distributor,Medium,29.43,Monsoon,Bronze,Not Effective,Low,24.95,Repeat,Discount Lover,Decrease
7531,2023-12-01,East,Kolkata,Online,Fanta,Carbonated,175,35,0,6125.0,23.89,1944.51,Yes,Distributor,High,31.75,Winter,Bronze,Not Effective,Medium,25.3,Repeat,Premium Buyer,Increase
7532,2023-11-28,West,Surat,Supermarket,Minute Maid,Juice,476,50,0,23800.0,25.1,11851.68,No,Direct,Bulk,49.8,Winter,Gold,Not Effective,High,24.95,Repeat,Premium Buyer,Increase
7533,2023-09-24,South,Chennai,Kirana,Maaza,Juice,211,30,5,6013.5,22.13,1344.32,Yes,Direct,High,22.36,Monsoon,Silver,Not Effective,Medium,24.77,Repeat,Regular Buyer,Decrease
7534,2024-07-14,North,Lucknow,Kirana,Limca,Carbonated,410,45,10,16605.0,33.62,2819.26,Yes,Direct,Bulk,16.98,Monsoon,Silver,Effective,High,24.98,Repeat,Discount Lover,Decrease
7535,2024-04-08,North,Jaipur,Online,Minute Maid,Juice,247,25,15,5248.75,15.9,1322.4,No,Distributor,High,25.19,Summer,Bronze,Not Effective,Medium,24.98,Repeat,Discount Lover,Increase
7536,2023-03-17,South,Kochi,Kirana,Limca,Carbonated,162,20,0,3240.0,14.1,955.5,No,Direct,High,29.49,Summer,Silver,Not Effective,Medium,24.77,Repeat,Premium Buyer,Increase
7537,2024-07-08,North,Lucknow,Online,Maaza,Juice,61,35,5,2028.25,22.84,634.77,No,Direct,Medium,31.3,Monsoon,Bronze,Not Effective,Low,24.98,Repeat,Regular Buyer,Increase
7538,2023-10-05,East,Patna,Supermarket,Sprite,Carbonated,463,30,5,13195.5,18.51,4623.13,No,Distributor,Bulk,35.04,Monsoon,Gold,Not Effective,High,25.3,Repeat,Regular Buyer,Decrease
7539,2024-06-13,North,Delhi,Online,Minute Maid,Juice,35,40,5,1330.0,29.98,280.67,No,Direct,Low,21.1,Summer,Bronze,Not Effective,Low,24.98,Repeat,Regular Buyer,Increase
7540,2023-03-27,West,Ahmedabad,Kirana,Sprite,Carbonated,384,20,5,7296.0,14.84,1598.34,Yes,Direct,Bulk,21.91,Summer,Silver,Effective,High,24.95,Repeat,Regular Buyer,Increase
7541,2023-09-11,East,Bhubaneswar,Kirana,Sprite,Carbonated,297,20,15,5049.0,14.02,884.55,No,Distributor,High,17.52,Monsoon,Silver,Not Effective,Medium,25.3,Repeat,Discount Lover,Increase
7542,2023-02-16,East,Guwahati,Online,Maaza,Juice,61,35,15,1814.75,21.44,506.79,Yes,Distributor,Medium,27.93,Winter,Bronze,Not Effective,Low,25.3,Repeat,Discount Lover,Decrease
7543,2024-04-23,West,Pune,Supermarket,Sprite,Carbonated,41,45,0,1845.0,25.69,791.76,No,Direct,Low,42.91,Summer,Gold,Not Effective,Low,24.95,Repeat,Premium Buyer,Decrease
7544,2024-10-17,West,Mumbai,Kirana,Fanta,Carbonated,471,25,15,10008.75,13.88,3471.82,Yes,Distributor,Bulk,34.69,Monsoon,Silver,Effective,High,24.95,Repeat,Discount Lover,Increase
7545,2023-12-15,West,Ahmedabad,Kirana,Minute Maid,Juice,102,20,0,2040.0,11.0,918.19,No,Distributor,Medium,45.01,Winter,Silver,Not Effective,Low,24.95,Repeat,Premium Buyer,Decrease
7546,2023-10-09,South,Chennai,Online,Maaza,Juice,15,30,15,382.5,15.52,149.63,No,Distributor,Low,39.12,Monsoon,Bronze,Not Effective,Low,24.77,Repeat,Discount Lover,Decrease
7547,2023-12-04,North,Lucknow,Online,Sprite,Carbonated,472,30,15,12036.0,21.69,1796.45,Yes,Direct,Bulk,14.93,Winter,Bronze,Effective,High,24.98,Repeat,Discount Lover,Decrease
7548,2024-04-27,West,Mumbai,Kirana,Minute Maid,Juice,413,50,15,17552.5,36.38,2529.6,No,Direct,Bulk,14.41,Summer,Silver,Not Effective,High,24.95,Repeat,Discount Lover,Decrease
7549,2024-08-13,South,Chennai,Online,Fanta,Carbonated,128,25,10,2880.0,16.28,796.31,No,Direct,Medium,27.65,Monsoon,Bronze,Not Effective,Low,24.77,Repeat,Discount Lover,Increase
7550,2023-03-03,West,Surat,Kirana,Maaza,Juice,12,25,5,285.0,17.49,75.12,No,Direct,Low,26.36,Summer,Silver,Not Effective,Low,24.95,Repeat,Regular Buyer,Decrease
7551,2023-07-26,West,Surat,Online,Fanta,Carbonated,45,45,15,1721.25,27.55,481.66,No,Direct,Low,27.98,Monsoon,Bronze,Not Effective,Low,24.95,Repeat,Discount Lover,Decrease
7552,2024-11-18,East,Bhubaneswar,Kirana,Minute Maid,Juice,332,35,10,10458.0,19.77,3894.58,Yes,Distributor,Bulk,37.24,Winter,Silver,Effective,High,25.3,Repeat,Discount Lover,Increase
7553,2023-09-01,South,Hyderabad,Supermarket,Fanta,Carbonated,336,50,15,14280.0,31.92,3555.18,Yes,Direct,Bulk,24.9,Monsoon,Gold,Effective,High,24.77,Repeat,Discount Lover,Increase
7554,2023-12-31,East,Patna,Supermarket,Limca,Carbonated,126,40,0,5040.0,27.31,1599.49,No,Direct,Medium,31.74,Winter,Gold,Not Effective,Low,25.3,Repeat,Premium Buyer,Increase
7555,2023-05-11,East,Bhubaneswar,Supermarket,Sprite,Carbonated,257,35,15,7645.75,18.43,2910.3,No,Direct,High,38.06,Summer,Gold,Not Effective,Medium,25.3,Repeat,Discount Lover,Increase
7556,2023-06-05,North,Delhi,Kirana,Limca,Carbonated,405,50,5,19237.5,27.62,8052.68,No,Direct,Bulk,41.86,Summer,Silver,Not Effective,High,24.98,Repeat,Regular Buyer,Increase
7557,2023-08-02,West,Mumbai,Supermarket,Fanta,Carbonated,101,30,15,2575.5,20.73,481.52,No,Distributor,Medium,18.7,Monsoon,Gold,Not Effective,Low,24.95,Repeat,Discount Lover,Increase
7558,2023-10-06,North,Jaipur,Online,Fanta,Carbonated,98,20,15,1666.0,13.76,317.32,Yes,Distributor,Medium,19.05,Monsoon,Bronze,Not Effective,Low,24.98,Repeat,Discount Lover,Increase
7559,2024-12-23,East,Kolkata,Kirana,Coke,Carbonated,258,40,10,9288.0,29.12,1773.82,No,Distributor,High,19.1,Winter,Silver,Not Effective,Medium,25.3,Repeat,Discount Lover,Decrease
7560,2024-04-09,East,Kolkata,Supermarket,Limca,Carbonated,102,25,5,2422.5,15.14,878.65,Yes,Distributor,Medium,36.27,Summer,Gold,Not Effective,Low,25.3,Repeat,Regular Buyer,Increase
7561,2024-04-06,West,Surat,Supermarket,Fanta,Carbonated,312,35,0,10920.0,19.46,4849.4,Yes,Distributor,Bulk,44.41,Summer,Gold,Effective,High,24.95,Repeat,Premium Buyer,Increase
7562,2024-05-13,West,Mumbai,Online,Coke,Carbonated,123,45,5,5258.25,26.81,1960.75,No,Direct,Medium,37.29,Summer,Bronze,Not Effective,Low,24.95,Repeat,Regular Buyer,Increase
7563,2023-05-27,West,Pune,Supermarket,Coke,Carbonated,143,45,15,5469.75,22.63,2234.02,No,Direct,Medium,40.84,Summer,Gold,Not Effective,Low,24.95,Repeat,Discount Lover,Decrease
7564,2024-04-04,North,Jaipur,Online,Sprite,Carbonated,290,20,10,5220.0,13.5,1304.12,Yes,Direct,High,24.98,Summer,Bronze,Effective,Medium,24.98,Repeat,Discount Lover,Increase
7565,2024-02-27,South,Kochi,Supermarket,Coke,Carbonated,367,50,5,17432.5,30.57,6214.5,Yes,Distributor,Bulk,35.65,Winter,Gold,Effective,High,24.77,Repeat,Regular Buyer,Decrease
7566,2024-04-18,North,Delhi,Online,Fanta,Carbonated,105,25,10,2362.5,15.89,693.9,Yes,Distributor,Medium,29.37,Summer,Bronze,Not Effective,Low,24.98,Repeat,Discount Lover,Increase
7567,2023-05-07,South,Hyderabad,Online,Sprite,Carbonated,219,35,0,7665.0,18.94,3517.45,No,Direct,High,45.89,Summer,Bronze,Not Effective,Medium,24.77,Repeat,Premium Buyer,Decrease
7568,2023-11-12,North,Lucknow,Online,Fanta,Carbonated,294,20,10,5292.0,10.78,2123.89,Yes,Distributor,High,40.13,Winter,Bronze,Effective,Medium,24.98,Repeat,Discount Lover,Decrease
7569,2024-11-13,South,Chennai,Online,Sprite,Carbonated,60,30,15,1530.0,16.95,512.73,Yes,Distributor,Medium,33.51,Winter,Bronze,Not Effective,Low,24.77,Repeat,Discount Lover,Increase
7570,2024-02-10,West,Surat,Kirana,Fanta,Carbonated,496,40,15,16864.0,21.59,6154.74,No,Distributor,Bulk,36.5,Winter,Silver,Not Effective,High,24.95,Repeat,Discount Lover,Decrease
7571,2023-03-15,West,Ahmedabad,Online,Minute Maid,Juice,127,35,0,4445.0,21.19,1753.83,Yes,Direct,Medium,39.46,Summer,Bronze,Not Effective,Low,24.95,Repeat,Premium Buyer,Increase
7572,2024-05-21,East,Kolkata,Kirana,Maaza,Juice,269,45,10,10894.5,29.41,2982.61,Yes,Direct,High,27.38,Summer,Silver,Effective,Medium,25.3,Repeat,Discount Lover,Decrease
7573,2024-09-02,South,Hyderabad,Online,Limca,Carbonated,122,40,10,4392.0,30.59,660.2,No,Direct,Medium,15.03,Monsoon,Bronze,Not Effective,Low,24.77,Repeat,Discount Lover,Decrease
7574,2023-05-15,East,Bhubaneswar,Online,Coke,Carbonated,36,25,10,810.0,12.96,343.31,Yes,Distributor,Low,42.38,Summer,Bronze,Not Effective,Low,25.3,Repeat,Discount Lover,Decrease
7575,2024-06-25,North,Jaipur,Online,Limca,Carbonated,333,20,5,6327.0,15.09,1303.06,No,Distributor,Bulk,20.6,Summer,Bronze,Not Effective,High,24.98,Repeat,Regular Buyer,Decrease
7576,2024-06-20,South,Bengaluru,Kirana,Sprite,Carbonated,230,25,10,5175.0,14.11,1928.8,No,Distributor,High,37.27,Summer,Silver,Not Effective,Medium,24.77,Repeat,Discount Lover,Decrease
7577,2023-04-25,West,Pune,Online,Limca,Carbonated,32,30,0,960.0,16.68,426.3,No,Direct,Low,44.41,Summer,Bronze,Not Effective,Low,24.95,Repeat,Premium Buyer,Increase
7578,2024-10-27,North,Delhi,Online,Sprite,Carbonated,13,50,0,650.0,37.59,161.38,No,Direct,Low,24.83,Monsoon,Bronze,Not Effective,Low,24.98,Repeat,Premium Buyer,Decrease
7579,2024-12-16,North,Chandigarh,Online,Maaza,Juice,249,50,15,10582.5,26.66,3944.58,Yes,Distributor,High,37.27,Winter,Bronze,Not Effective,Medium,24.98,Repeat,Discount Lover,Decrease
7580,2023-09-08,East,Kolkata,Supermarket,Fanta,Carbonated,441,40,0,17640.0,27.76,5397.41,Yes,Distributor,Bulk,30.6,Monsoon,Gold,Effective,High,25.3,Repeat,Premium Buyer,Decrease
7581,2024-01-20,North,Chandigarh,Kirana,Coke,Carbonated,85,50,10,3825.0,25.96,1618.75,No,Distributor,Medium,42.32,Winter,Silver,Not Effective,Low,24.98,Repeat,Discount Lover,Increase
7582,2023-10-26,North,Lucknow,Online,Limca,Carbonated,352,20,10,6336.0,10.11,2777.34,No,Direct,Bulk,43.83,Monsoon,Bronze,Not Effective,High,24.98,Repeat,Discount Lover,Increase
7583,2024-06-23,East,Patna,Supermarket,Limca,Carbonated,433,20,0,8660.0,11.52,3673.49,No,Direct,Bulk,42.42,Summer,Gold,Not Effective,High,25.3,Repeat,Premium Buyer,Decrease
7584,2023-08-16,South,Hyderabad,Online,Maaza,Juice,441,20,10,7938.0,13.63,1928.45,No,Distributor,Bulk,24.29,Monsoon,Bronze,Not Effective,High,24.77,Repeat,Discount Lover,Decrease
7585,2024-12-22,South,Hyderabad,Kirana,Fanta,Carbonated,322,50,15,13685.0,38.37,1330.73,Yes,Distributor,Bulk,9.72,Winter,Silver,Effective,High,24.77,Repeat,Discount Lover,Increase
7586,2023-10-04,East,Bhubaneswar,Supermarket,Minute Maid,Juice,438,35,0,15330.0,25.51,4156.8,No,Distributor,Bulk,27.12,Monsoon,Gold,Not Effective,High,25.3,Repeat,Premium Buyer,Decrease
7587,2024-03-30,East,Patna,Supermarket,Sprite,Carbonated,355,35,5,11803.75,22.49,3819.23,Yes,Direct,Bulk,32.36,Summer,Gold,Effective,High,25.3,Repeat,Regular Buyer,Increase
7588,2023-10-21,North,Chandigarh,Online,Limca,Carbonated,278,50,0,13900.0,35.32,4080.16,Yes,Direct,High,29.35,Monsoon,Bronze,Effective,Medium,24.98,Repeat,Premium Buyer,Increase
7589,2024-12-27,West,Mumbai,Kirana,Limca,Carbonated,147,50,15,6247.5,31.8,1572.88,No,Distributor,Medium,25.18,Winter,Silver,Not Effective,Low,24.95,Repeat,Discount Lover,Decrease
7590,2024-05-26,East,Bhubaneswar,Supermarket,Limca,Carbonated,478,45,10,19359.0,24.62,7590.61,No,Distributor,Bulk,39.21,Summer,Gold,Not Effective,High,25.3,Repeat,Discount Lover,Increase
7591,2023-12-07,South,Kochi,Supermarket,Fanta,Carbonated,232,30,10,6264.0,20.28,1559.16,Yes,Distributor,High,24.89,Winter,Gold,Not Effective,Medium,24.77,Repeat,Discount Lover,Increase
7592,2023-01-02,North,Jaipur,Supermarket,Maaza,Juice,121,40,5,4598.0,20.15,2159.89,Yes,Distributor,Medium,46.97,Winter,Gold,Not Effective,Low,24.98,Repeat,Regular Buyer,No Data
7593,2023-07-26,South,Hyderabad,Supermarket,Fanta,Carbonated,207,30,10,5589.0,18.82,1692.89,No,Distributor,High,30.29,Monsoon,Gold,Not Effective,Medium,24.77,Repeat,Discount Lover,Increase
7594,2023-11-17,East,Guwahati,Kirana,Maaza,Juice,291,20,10,5238.0,11.62,1855.26,No,Direct,High,35.42,Winter,Silver,Not Effective,Medium,25.3,Repeat,Discount Lover,Decrease
